Start Time,09/07/2017 11:50,End Time,09/07/2017  17:00:00 PM,,,,,,where are these?,,,,,,,Interval,,,,,
42985.70263,100,1.025964022,100,-0.000279191,-0.01942341,100,-0.022612751,1.004058957,60.60787964,0,98.43044281,-1.247558951,0.01666539,-1.247558951,1.422541976,1.287397027,-1.288386941,0,0.730000019,845.666626,0
42985.70264,100,1.027415037,100,-0.000273801,-0.019223111,100,-0.022345619,1.00532198,60.52682114,0,98.43454742,-1.247558951,0.016658491,-1.247558951,1.422541022,1.292047977,-1.288386941,0,0.519999981,762.083313,0
42985.70265,100,1.028866053,100,-0.000268412,-0.0190228,100,-0.022078499,1.006584048,60.65436935,0,98.43865967,-1.247558951,0.016651601,-1.247558951,1.422603965,1.296699047,-1.288386941,0,0.49000001,678.5,0
42985.70266,100,1.030316949,100,-0.000263022,-0.0188225,100,-0.02181137,1.007845998,60.78192902,0,98.44275665,-1.247558951,0.016644699,-1.247558951,1.42266798,1.294569016,-1.288386941,0,0.419999987,599.833313,0
42985.70267,100,1.031175017,100,-0.000257633,-0.01895513,100,-0.02154424,1.00910902,60.86061096,0,98.44687653,-1.247558951,0.01663781,-1.247558951,1.422731042,1.292438984,-1.288386941,0,0.289999992,511.333313,0
42985.70269,100,1.032032013,100,-0.000252244,-0.019087769,100,-0.02127712,1.01037097,60.93928909,0,98.45098877,-1.247558951,0.01663091,-1.247558951,1.422793984,1.288743973,-1.288386941,0,0.25999999,432.666687,0
42985.7027,100,1.032889962,100,-0.000246854,-0.019220401,100,-0.021009989,1.011633992,61.01797104,0,98.45510101,-1.247560024,0.016624009,-1.247560024,1.422857046,1.282757998,-1.288386941,0,0.300000012,349.083313,0
42985.70271,100,1.033746958,100,-0.000241465,-0.01935303,100,-0.02074286,1.012451053,61.09664917,0,98.45921326,-1.247560024,0.016617119,-1.247560024,1.422920942,1.276772976,-1.288386941,0,0.289999992,270.416687,0
42985.70272,100,1.034605026,100,-0.000236076,-0.01948566,100,-0.02047574,1.013267994,61.17533112,0,98.46333313,-1.247560024,0.01661022,-1.247560024,1.422984004,1.27533102,-1.288386941,0,0.540000021,181.9167023,0
42985.70273,100,1.034605026,100,-0.000230686,-0.01961829,100,-0.02020861,1.014085054,61.25400925,0,98.46743011,-1.247560024,0.01660333,-1.247560024,1.423046947,1.273887992,-1.288386941,0,0.920000017,103.25,0
42985.70274,100,1.035969019,100,-0.000225297,-0.019750919,100,-0.02049648,1.014901996,61.1395607,0,98.47154236,-1.247560024,0.016596431,-1.247560024,1.423110008,1.277096033,-1.288386941,0,0.790000021,19.66666985,0
42985.70275,100,1.03716898,100,-0.000219908,-0.01988356,100,-0.02078435,1.015719056,61.30765152,0,98.47564697,-1.247560024,0.016589539,-1.247560024,1.423174024,1.286834002,-1.288386941,0,0,19.66637039,0
42985.70277,40,1.03836906,100,-0.000214518,-0.02001619,100,-0.021072229,1.016535997,61.4757309,0,98.47976685,-1.247560024,0.01658264,-1.247560024,1.423236966,1.292168021,-1.288386941,0,0,19.66605949,0
42985.70278,40,1.039569974,100,-0.000209129,-0.020148819,100,-0.021360099,1.017353058,61.37083054,0,98.48387909,-1.247560024,0.016575741,-1.247560024,1.423300028,1.29005599,-1.288386941,0,0,19.66576004,0
42985.70279,40,1.040770054,100,-0.00020374,-0.020281451,100,-0.021647969,1.018169999,61.39466858,0,98.48799133,-1.247560978,0.016568851,-1.247560978,1.42336297,1.284880042,-1.288386941,0,0,19.66546059,0
42985.7028,40,1.041970015,100,-0.00019835,-0.02041408,100,-0.021935839,1.01898706,61.41851044,0,98.49210358,-1.247560978,0.01656195,-1.247560978,1.423426986,1.279703975,-1.288386941,0,0,19.66514969,0
42985.70281,40,1.039837003,100,-0.000192961,-0.020546719,100,-0.022223709,1.019804001,61.80714035,0,98.49620819,-1.247560978,0.01655506,-1.247560978,1.423490047,1.277078986,-1.288386941,0,0,19.66485023,0
42985.70282,40,1.037703037,100,-0.000187571,-0.020679349,100,-0.022511579,1.018962026,61.76541901,0,98.50032043,-1.247560978,0.01654816,-1.247560978,1.42355299,1.274453044,-1.288385987,0,0,19.66455078,0
42985.70284,40,1.034430981,100,-0.000182182,-0.020811981,100,-0.022799451,1.014796972,61.72370148,0,98.49656677,-1.247560978,0.016544349,-1.247560978,1.423617005,1.272621036,-1.288385987,0,0,19.66423988,0
42985.70285,40,1.028753042,100,-0.000176793,-0.02171145,100,-0.02308733,1.010632038,61.9112587,0,98.49282837,-1.247560978,0.016540529,-1.247560978,1.423679948,1.270789027,-1.288385987,0,0,19.66394043,0
42985.70286,40,1.023076057,100,-0.000171403,-0.022610931,100,-0.0233752,1.004817009,62.09880829,0,98.48908234,-1.247560978,0.016536711,-1.247560978,1.42374301,1.267971992,-1.288385987,0,0,19.66363907,0
42985.70287,40,1.017398,100,-0.000166014,-0.0235104,100,-0.02366307,0.999003112,62.28636932,0,98.4853363,-1.247560978,0.0165329,-1.247560978,1.423805952,1.265154958,-1.288385987,0,0,19.66333008,0
42985.70288,40,1.011721015,100,-0.000160625,-0.024409881,100,-0.02395094,0.99318862,62.31021118,0,98.48159027,-1.247560978,0.016529091,-1.247560978,1.423869967,1.26451695,-1.288385987,0,0,19.66303062,0
42985.70289,40,1.006042957,100,-0.000155235,-0.02530935,100,-0.02423881,0.987374127,62.33404922,0,98.47783661,-1.247560978,0.01652527,-1.247560978,1.423933029,1.263878942,-1.288385987,0,0,19.66271973,0
42985.70291,40,1.000365019,100,-0.000149846,-0.02620882,100,-0.02452668,0.981559575,62.4786911,0,98.47409058,-1.247562051,0.01652145,-1.247562051,1.423995972,1.263241053,-1.288385987,0,0,19.66242027,0
42985.70292,40,0.994687974,100,-0.000144456,-0.027108289,100,-0.024814559,0.975745082,62.62334061,0,98.47033691,-1.247562051,0.016517639,-1.247562051,1.424059033,1.260593057,-1.288385987,0,0,19.66212082,0
42985.70293,40,0.989010394,100,-0.000139067,-0.02800777,100,-0.025102429,0.969930589,62.76799011,0,98.46659851,-1.247562051,0.016513821,-1.247562051,1.424123049,1.257944942,-1.288385987,0,0,19.66180992,0
42985.70294,40,0.984327972,100,-0.000133678,-0.028907239,100,-0.025390301,0.964116096,62.66785049,0,98.46285248,-1.247562051,0.01651001,-1.247562051,1.424185991,1.255296946,-1.288385987,0,0,19.66151047,0
42985.70295,40,0.979645729,100,-0.000133676,-0.02980672,100,-0.025678171,0.959334612,62.83235931,0,98.45910645,-1.247562051,0.016506201,-1.247562051,1.424249053,1.25264895,-1.288385987,0,0,19.66120911,0
42985.70296,40,0.974963307,100,-0.000133673,-0.03070619,100,-0.025966041,0.954553127,62.99686813,0,98.45536041,-1.247562051,0.01650238,-1.247562051,1.424311996,1.250000954,-1.288385987,0,0,19.66090012,0
42985.70297,40,0.970281005,100,-0.000133671,-0.031605661,100,-0.026253911,0.949771583,63.16138077,0,98.45160675,-1.247562051,0.01649856,-1.247562051,1.424376011,1.249647021,-1.288385987,0,0,19.66060066,0
42985.70299,40,0.965598583,100,-0.000133669,-0.03250514,100,-0.026541781,0.944990098,63.16019058,0,98.44786835,-1.247562051,0.016494749,-1.247562051,1.424438953,1.249294043,-1.288385987,0,0,19.6602993,0
42985.703,40,0.960916281,100,-0.000133667,-0.033404611,100,-0.02682966,0.940208614,63.1590004,0,98.43773651,-1.247562051,0.016540529,-1.247562051,1.424502015,1.249410987,-1.288385987,0,0,19.65999031,0
42985.70301,40,0.956770897,100,-0.000133665,-0.03430409,100,-0.02711753,0.935427129,63.26470184,0,98.42759705,-1.247563004,0.0165863,-1.247563004,1.424564958,1.24952805,-1.288385987,0,0,19.65969086,0
42985.70302,40,0.952625513,100,-0.000133663,-0.035203561,100,-0.0274054,0.93147552,63.37039948,0,98.41747284,-1.247563004,0.01663208,-1.247563004,1.424628973,1.249644995,-1.288385987,0,0,19.6593895,0
42985.70303,40,0.948480129,100,-0.000133661,-0.036103029,100,-0.02769327,0.927523911,63.47610092,0,98.40733337,-1.247563004,0.016677851,-1.247563004,1.424692035,1.251706004,-1.288385987,0,0,19.65908051,0
42985.70304,40,0.944334686,100,-0.000133658,-0.0370025,100,-0.02798114,0.923572183,63.48324966,0,98.39720154,-1.247563004,0.016723629,-1.247563004,1.424754977,1.253767967,-1.288385987,0,0,19.65877914,0
42985.70306,40,0.940189302,100,-0.000133656,-0.037901979,100,-0.028269021,0.919620574,63.49040985,0,98.3870697,-1.247563004,0.016722471,-1.247563004,1.424818993,1.25583005,-1.288385987,0,0,19.65847969,0
42985.70307,40,0.936043918,100,-0.000133654,-0.03790693,100,-0.028556891,0.915669024,63.52243042,0,98.37693024,-1.247563004,0.016721319,-1.247563004,1.424882054,1.257891059,-1.288385987,0,0,19.6581707,0
42985.70308,40,0.93252492,100,-0.000133652,-0.037911881,100,-0.028844761,0.911717296,63.55443954,0,98.3667984,-1.247563004,0.016720161,-1.247563004,1.424944997,1.259953022,-1.288385987,0,0,19.65786934,0
42985.70309,40,0.929005921,100,-0.00013365,-0.037916839,100,-0.029132631,0.907765627,63.58646011,0,98.27619934,-1.247563004,0.01671901,-1.247563004,1.425008059,1.262014031,-1.288385987,0,0,19.65756035,0
42985.7031,40,0.925486922,100,-0.000133648,-0.03792179,100,-0.029420501,0.903814018,63.61846924,0,98.26122284,-1.247563004,0.016717849,-1.247563004,1.425071955,1.263210058,-1.288385987,0,0,19.65726089,0
42985.70311,40,0.923484206,100,-0.000133646,-0.037926741,100,-0.029708371,0.901042283,63.65048981,0,98.24623108,-1.247563958,0.016716691,-1.247563958,1.425135016,1.26117301,-1.288385987,0,0,19.65695953,0
42985.70313,40,0.923484206,100,-0.000133643,-0.037931699,100,-0.029996241,0.898270726,63.68249893,0,98.23124695,-1.247563958,0.01671554,-1.247563958,1.425197959,1.259135008,-1.288385987,0,0,19.65665054,0
42985.70314,40,0.915735126,100,-0.000133641,-0.03793665,100,-0.03028412,0.895498991,63.7145195,0,98.21626282,-1.247563958,0.016714379,-1.247563958,1.425261021,1.257246017,-1.288385987,0,0,19.65634918,0
42985.70315,40,0.912869215,100,-0.000133639,-0.037941601,100,-0.03057199,0.892727315,63.71485901,0,98.20127106,-1.247563958,0.01671323,-1.247563958,1.425325036,1.255357027,-1.288385987,0,0,19.65604973,0
42985.70316,40,0.910003185,100,-0.000133637,-0.037946559,100,-0.03085986,0.889367878,63.71519852,0,98.18628693,-1.247563958,0.01671207,-1.247563958,1.425387979,1.25346899,-1.288385034,0,0,19.65574074,0
42985.70317,40,0.907137215,100,-0.000133635,-0.03795151,100,-0.03114773,0.886008501,63.71554947,0,98.1713028,-1.247563958,0.01671092,-1.247563958,1.42545104,1.25158,-1.288385034,0,0,19.65543938,0
42985.70318,40,0.904104173,100,-0.000133633,-0.037956469,100,-0.031435601,0.882649124,63.71588898,0,98.15371704,-1.247563958,0.01670976,-1.247563958,1.425513983,1.24969101,-1.288385034,0,0,19.65513992,0
42985.70319,40,0.90107131,100,-0.00013363,-0.03796142,100,-0.031723469,0.880648971,63.71622849,0,98.13613129,-1.247563958,0.016708599,-1.247563958,1.425577998,1.249173999,-1.288385034,0,0,19.65483093,0
42985.70321,40,0.89901942,100,-0.000133628,-0.037966371,100,-0.032011349,0.878648818,63.71657181,0,98.11855316,-1.247563958,0.01670745,-1.247563958,1.425640941,1.250910044,-1.288385034,0,0,19.65452957,0
42985.70322,40,0.896967471,100,-0.000133626,-0.037971329,100,-0.032299221,0.876648724,63.71691132,0,98.10096741,-1.247565031,0.01670629,-1.247565031,1.425640941,1.252645016,-1.288385034,0,0,19.65423012,0
42985.70323,40,0.894915581,100,-0.000133624,-0.03797628,100,-0.032587089,0.874648511,63.68727875,0,98.08338165,-1.247565031,0.01670514,-1.247565031,1.425640941,1.252652049,-1.288385034,0,0,19.65391922,0
42985.70324,40,0.892863572,100,-0.000133622,-0.037981231,100,-0.03287496,0.872648418,63.65764999,0,98.06580353,-1.247565031,0.01670398,-1.247565031,1.425640941,1.25265801,-1.288385034,0,0,19.65361977,0
42985.70325,40,0.890811682,100,-0.00013362,-0.03779107,100,-0.033162829,0.870648086,63.6280098,0,98.04821777,-1.247565031,0.016702831,-1.247565031,1.425640941,1.252665043,-1.288385034,0,0,19.65332031,0
42985.70326,40,0.888759911,100,-0.000133618,-0.03760092,100,-0.0334507,0.868647993,63.59838104,0,98.03063202,-1.247565031,0.01670167,-1.247565031,1.425640941,1.253360987,-1.288385034,0,0,19.65300941,0
42985.70328,40,0.886707902,100,-0.000133615,-0.037410758,100,-0.03373858,0.86664778,63.56874084,0,98.01304626,-1.247565031,0.01670051,-1.247565031,1.425640941,1.254058003,-1.288385034,0,0,19.65270996,0
42985.70329,40,0.884656012,100,-0.000133613,-0.037220601,100,-0.034026451,0.864647686,63.53910828,0,97.99546814,-1.247565031,0.016699361,-1.247565031,1.425640941,1.254753947,-1.288385034,0,0,19.65241051,0
42985.7033,40,0.882604122,100,-0.000133611,-0.037030451,100,-0.034314319,0.862647474,63.50947952,0,97.97788239,-1.247565031,0.0166982,-1.247565031,1.425640941,1.253646016,-1.288385034,0,0,19.65209961,0
42985.70331,40,0.880552173,100,-0.000133609,-0.03684029,100,-0.034602191,0.86064738,63.44654083,0,97.96029663,-1.247565031,0.016697049,-1.247565031,1.425640941,1.252537966,-1.288385034,0,0,19.65180016,0
42985.70332,40,0.879208922,100,-0.000133607,-0.03665014,100,-0.034890059,0.858647227,63.3835907,0,97.94271088,-1.247565985,0.016695891,-1.247565985,1.425640941,1.251430035,-1.288385034,0,0,19.65148926,0
42985.70333,40,0.877865493,100,-0.000133605,-0.036459979,100,-0.035177931,0.857266486,63.32064819,0,97.92513275,-1.247565985,0.016694739,-1.247565985,1.425640941,1.252177,-1.288385034,0,0,19.6511898,0
42985.70334,40,0.876522183,100,-0.000133603,-0.036269821,100,-0.035465799,0.855885923,63.25770187,0,97.907547,-1.247565985,0.016693581,-1.247565985,1.425640941,1.252923965,-1.288385034,0,0,19.65089035,0
42985.70336,40,0.875178874,100,-0.0001336,-0.036079671,100,-0.035753671,0.854505181,63.19475937,0,97.88996124,-1.247565985,0.01669242,-1.247565985,1.425640941,1.25367105,-1.288385034,0,0,19.6505909,0
42985.70337,40,0.873835623,100,-0.000133598,-0.03588951,100,-0.03604155,0.853124619,63.09080887,0,97.87238312,-1.247565985,0.016691269,-1.247565985,1.425640941,1.254418015,-1.288385034,0,0,19.65028,0
42985.70338,40,0.872492194,100,-0.000133596,-0.03569936,100,-0.036329418,0.851743877,62.98685837,0,97.85479736,-1.247565985,0.016690111,-1.247565985,1.425640941,1.255164981,-1.288385034,0,0,19.64998055,0
42985.70339,40,0.871148884,100,-0.000133594,-0.035509199,100,-0.036382381,0.850363314,62.88291168,0,97.83721161,-1.247565985,0.01668896,-1.247565985,1.425068974,1.253679991,-1.288385034,0,0,19.64966965,0
42985.7034,40,0.871148884,100,-0.000133592,-0.035319041,100,-0.03643534,0.848982573,62.77896118,0,97.81963348,-1.247565985,0.016687799,-1.247565985,1.424955964,1.252195954,-1.288385034,0,0,19.64937019,0
42985.70341,40,0.870234609,100,-0.00013359,-0.03512888,100,-0.036488291,0.848270595,62.67501068,0,97.8020401,-1.247565985,0.016686641,-1.247565985,1.424844027,1.250710964,-1.288385034,0,0,19.64907074,0
42985.70343,40,0.869320393,100,-0.000133588,-0.03493873,100,-0.03654125,0.847558618,62.53792191,0,97.78444672,-1.247567058,0.01668549,-1.247567058,1.424731016,1.251132011,-1.288385034,0,0,19.64875984,0
42985.70344,40,0.868386805,100,-0.000133585,-0.034748569,100,-0.036594208,0.8468467,62.40082169,0,97.76687622,-1.247567058,0.0167099,-1.247567058,1.424618006,1.251553059,-1.288385034,0,0,19.64846039,0
42985.70345,40,0.867453277,100,-0.000133583,-0.034558419,100,-0.036647171,0.846134722,62.2637291,0,97.74929047,-1.247567058,0.016734321,-1.247567058,1.424504995,1.251973987,-1.288385034,0,0,19.64816093,0
42985.70346,40,0.86651969,100,-0.000133581,-0.034368262,100,-0.03670013,0.845422685,62.12662888,0,97.7486496,-1.247567058,0.016758731,-1.247567058,1.424393058,1.252642989,-1.288383961,0,0,19.64785004,0
42985.70347,40,0.865586102,100,-0.000133579,-0.034178101,100,-0.036753081,0.844710827,61.9895401,0,97.74800873,-1.247567058,0.01678315,-1.247567058,1.424280047,1.253311992,-1.288383961,0,0,19.64755058,0
42985.70348,40,0.864652574,100,-0.000133577,-0.033987951,100,-0.03680604,0.84399879,61.85245132,0,97.74736786,-1.247567058,0.01680756,-1.247567058,1.424167037,1.253980041,-1.288383961,0,0,19.64724922,0
42985.7035,40,0.863718987,100,-0.000133575,-0.033797789,100,-0.036858998,0.843286872,61.7153511,0,97.74671936,-1.247567058,0,-1.247567058,1.424054027,1.254649043,-1.288383961,0,0,19.64694023,0
42985.70351,40,0.863718987,100,-0.000133572,-0.033607639,100,-0.036911961,0.843286872,61.57825851,0,97.74607849,-1.247567058,0.027542111,-1.247567058,1.42394197,1.25603497,-1.288383961,0,0,19.64664078,0
42985.70352,40,0.862086415,100,-0.00013357,-0.033417478,100,-0.036964919,0.841683388,61.44115829,0,97.74543762,-1.247567058,0.025823969,-1.247567058,1.423828959,1.25742197,-1.288383961,0,0,19.64633942,0
42985.70353,40,0.86185497,100,-0.000133568,-0.033227321,100,-0.037017878,0.841467083,61.30406952,0,97.74479675,-1.247568011,0.02410583,-1.247568011,1.422827959,1.258808017,-1.288383961,0,0,19.64603043,0
42985.70354,40,0.861623704,100,-0.000133566,-0.033037171,100,-0.037070841,0.841251016,61.29811096,0,97.74416351,-1.247568011,0.0223877,-1.247568011,1.421826005,1.256898046,-1.288383961,0,0,19.64572906,0
42985.70355,40,0.861392319,100,-0.000133564,-0.03284701,100,-0.037123788,0.84103471,61.29214859,0,97.74352264,-1.247568011,0.020669561,-1.247568011,1.420825005,1.254987955,-1.288383961,0,0,19.64542961,0
42985.70356,40,0.861160874,100,-0.000133562,-0.032656848,100,-0.037176751,0.840818524,61.13002014,0,97.74286652,-1.247568011,0.01895142,-1.247568011,1.422588944,1.253077984,-1.288383961,0,0,19.64512062,0
42985.70358,40,0.860929608,100,-0.00013356,-0.032466698,100,-0.037229709,0.840602279,61.10855865,0,97.74223328,-1.247568011,0,-1.247568011,1.422588944,1.252699971,-1.288383961,0,0,19.64481926,0
42985.70359,40,0.860698223,100,-0.000133558,-0.032276541,100,-0.037282672,0.840344727,61.08710861,0,97.74157715,-1.247568011,0,-1.247568011,1.422588944,1.252321959,-1.288383961,0,0,19.64451027,0
42985.7036,40,0.860466778,100,-0.000133555,-0.03226782,100,-0.037335631,0.840087175,61.06565094,0,97.74093628,-1.247568011,0,-1.247568011,1.422588944,1.251943946,-1.288383961,0,0,19.64421082,0
42985.70361,40,0.860235512,100,-0.000133553,-0.032259092,100,-0.037388589,0.839829624,60.97624969,0,97.74030304,-1.247568011,0,-1.247568011,1.422588944,1.251566052,-1.288383961,0,0,19.64390945,0
42985.70362,40,0.860004127,100,-0.000133551,-0.03225036,100,-0.037441541,0.839572012,60.88684082,0,97.73966217,-1.247568011,0,-1.247568011,1.422588944,1.250324965,-1.288383961,0,0,19.64360046,0
42985.70363,40,0.85734117,100,-0.000133549,-0.032241639,100,-0.037494499,0.83739531,61.04418945,0,97.7390213,-1.247568011,0,-1.247568011,1.422780037,1.249084949,-1.288383961,0,0,19.6432991,0
42985.70365,40,0.855320513,100,-0.000133547,-0.03223291,100,-0.037547462,0.835336626,60.97742844,0,97.7383728,-1.247568965,0,-1.247568965,1.422970057,1.247843981,-1.288383961,0,0,19.64299965,0
42985.70366,40,0.853299677,100,-0.000133545,-0.032224189,100,-0.03760042,0.833277881,60.91067886,0,97.73773193,-1.247568965,0,-1.247568965,1.42316103,1.249675035,-1.288383961,0,0,19.64269066,0
42985.70367,40,0.85127902,100,-0.000133543,-0.032215461,100,-0.037653379,0.831219077,60.84392166,0,97.73709106,-1.247568965,0,-1.247568965,1.423208952,1.251505017,-1.288383961,0,0,19.6423893,0
42985.70368,40,0.849258304,100,-0.00013354,-0.03220674,100,-0.03770633,0.829160511,61.06327057,0,97.7364502,-1.247568965,0,-1.247568965,1.42325604,1.253335953,-1.288383961,0,0,19.64208984,0
42985.70369,40,0.847276211,100,-0.000133538,-0.032198008,100,-0.037759289,0.827101707,61.1896286,0,97.73580933,-1.247568965,0,-1.247568965,1.423303962,1.253422022,-1.288383961,0,0,19.64178085,0
42985.7037,40,0.845294118,100,-0.000133536,-0.032189291,100,-0.037812252,0.825043023,60.87730026,0,97.73516846,-1.247568965,0,-1.247568965,1.423352003,1.251732945,-1.288383961,0,0,19.64147949,0
42985.70372,40,0.843312025,100,-0.000133534,-0.032180559,100,-0.03786521,0.822984278,60.99095154,0,97.73451996,-1.247568965,0,-1.247568965,1.423398972,1.250043988,-1.288383961,0,0,19.64118004,0
42985.70373,40,0.841329813,100,-0.000133532,-0.032171842,100,-0.037918169,0.820925593,61.10459137,0,97.73387909,-1.247568965,0,-1.247568965,1.423447013,1.248355031,-1.288383961,0,0,19.64086914,0
42985.70374,40,0.83934772,100,-0.00013353,-0.03216311,100,-0.037971132,0.818866789,61.21823883,0,97.73323822,-1.247570038,0,-1.247570038,1.423495054,1.248368025,-1.288383961,0,0,19.64056969,0
42985.70375,40,0.837365627,100,-0.000133528,-0.032154389,100,-0.03802409,0.816808224,61.10140991,0,97.73259735,-1.247570038,0,-1.247570038,1.423542023,1.248379946,-1.288383961,0,0,19.64027023,0
42985.70376,40,0.835383475,100,-0.000133525,-0.03214566,100,-0.038077049,0.81474942,60.98458862,0,97.71518707,-1.247570038,0,-1.247570038,1.423589945,1.248393059,-1.288383007,0,0,19.63995934,0
42985.70377,40,0.833401322,100,-0.000133523,-0.032261711,100,-0.03813,0.812690675,61.09107971,0,97.69777679,-1.247570038,0,-1.247570038,1.423637986,1.247607946,-1.288383007,0,0,19.63965988,0
42985.70378,40,0.83141923,100,-0.000133521,-0.032377761,100,-0.038182959,0.81063199,61.1975708,0,97.68038177,-1.247570038,0,-1.247570038,1.423686028,1.246824026,-1.288383007,0,0,19.63935089,0
42985.7038,40,0.829437077,100,-0.000133519,-0.032493811,100,-0.038235921,0.808573306,61.30406952,0,97.66297913,-1.247570038,0,-1.247570038,1.423732996,1.246039033,-1.288383007,0,0,19.63904953,0
42985.70381,40,0.827454984,100,-0.000133517,-0.032609861,100,-0.03828888,0.806514621,61.10380173,0,97.64556885,-1.247570038,0,-1.247570038,1.423781037,1.245254993,-1.288383007,0,0,19.63875008,0
42985.70382,40,0.825957894,100,-0.000133515,-0.032725912,100,-0.038341839,0.804455876,61.18367004,0,97.6281662,-1.247570038,0,-1.247570038,1.423828959,1.24447,-1.288383007,0,0,19.63843918,0
42985.70383,40,0.824460804,100,-0.000133512,-0.032841951,100,-0.03839479,0.802397072,61.26353836,0,97.61076355,-1.247570038,0,-1.247570038,1.423876047,1.24474299,-1.288383007,0,0,19.63813972,0
42985.70384,40,0.822963715,100,-0.00013351,-0.032958001,100,-0.038447749,0.800338387,61.34341049,0,97.5933609,-1.247570992,0,-1.247570992,1.423923969,1.245017052,-1.288383007,0,0,19.63784027,0
42985.70385,40,0.820373416,100,-0.000133508,-0.033074051,100,-0.038500711,0.798279703,61.42327881,0,97.57595062,-1.247570992,0,-1.247570992,1.423972011,1.245290041,-1.288383007,0,0,19.63754082,0
42985.70387,40,0.817783117,100,-0.000133506,-0.033190109,100,-0.03855367,0.796393216,61.40063095,0,97.55854797,-1.247570992,0,-1.247570992,1.424018979,1.245563984,-1.288383007,0,0,19.63722992,0
42985.70388,40,0.816183329,100,-0.000133504,-0.033306152,100,-0.038606629,0.794506729,61.37797928,0,97.55722046,-1.247570992,0,-1.247570992,1.42406702,1.245836973,-1.288383007,0,0,19.63693047,0
42985.70389,40,0.814583421,100,-0.000133502,-0.033422198,100,-0.03865958,0.792620182,61.41646957,0,97.55590057,-1.247570992,0,-1.247570992,1.424114943,1.246109962,-1.288383007,0,0,19.63661957,0
42985.7039,40,0.812533021,100,-0.0001335,-0.033538248,100,-0.038712539,0.790733814,61.45495987,0,97.55457306,-1.247570992,0,-1.247570992,1.424162984,1.246384025,-1.288383007,0,0,19.63632011,0
42985.70391,40,0.810482383,100,-0.000133497,-0.033654299,100,-0.038765501,0.788847327,61.49345016,0,97.55325317,-1.247570992,0,-1.247570992,1.424209952,1.246657014,-1.288383007,0,0,19.63602066,0
42985.70392,40,0.808431983,100,-0.000133495,-0.033770349,100,-0.03881846,0.786960781,61.53192902,0,97.55193329,-1.247570992,0,-1.247570992,1.424257994,1.246930957,-1.288383007,0,0,19.63570976,0
42985.70394,40,0.806381524,100,-0.000133493,-0.033886399,100,-0.038871419,0.785074413,61.57041931,0,97.5506134,-1.247570992,0,-1.247570992,1.424306035,1.247203946,-1.288383007,0,0,19.63541031,0
42985.70395,40,0.804331005,100,-0.000133491,-0.034002449,100,-0.038924381,0.783187926,61.60890961,0,97.54927826,-1.247570992,0,-1.247570992,1.424353004,1.249065042,-1.288383007,0,0,19.63511086,0
42985.70396,40,0.802469909,100,-0.000133489,-0.0341185,100,-0.03897734,0.781301379,61.6473999,0,97.54795837,-1.247571945,0,-1.247571945,1.424401045,1.250926971,-1.288383007,0,0,19.63479996,0
42985.70397,40,0.800608873,100,-0.000133487,-0.03423455,100,-0.039030291,0.779414892,61.58301926,0,97.54663086,-1.247571945,0,-1.247571945,1.424448967,1.252787948,-1.288383007,0,0,19.6345005,0
42985.70398,40,0.798747778,100,-0.000133485,-0.0343506,100,-0.03908325,0.777528405,61.51865005,0,97.53996277,-1.247571945,0,-1.247571945,1.424496055,1.254649997,-1.288383007,0,0,19.63419914,0
42985.70399,40,0.796886683,100,-0.000133482,-0.03446665,100,-0.039136209,0.775641918,61.70938873,0,97.53328705,-1.247571945,0,-1.247571945,1.424543977,1.256510973,-1.288383007,0,0,19.63389015,0
42985.704,40,0.795025706,100,-0.00013348,-0.034582701,100,-0.039189171,0.773755372,61.64818954,0,97.52662659,-1.247571945,0,-1.247571945,1.424592018,1.255905986,-1.288383007,0,0,19.6335907,0
42985.70402,40,0.793164611,100,-0.000133478,-0.03469874,100,-0.03924213,0.771868885,61.58699036,0,97.51997375,-1.247571945,0,-1.247571945,1.424638987,1.255300999,-1.288383007,0,0,19.63328934,0
42985.70403,40,0.791378677,100,-0.000133476,-0.03481479,100,-0.039295081,0.769982517,61.5257988,0,97.51329803,-1.247571945,0,-1.247571945,1.424687028,1.256337047,-1.288383007,0,0,19.63298035,0
42985.70404,40,0.789592683,100,-0.000133474,-0.03493084,100,-0.03934804,0.76809603,61.58779144,0,97.50662994,-1.247571945,0,-1.247571945,1.42473495,1.257372975,-1.288383007,0,0,19.63268089,0
42985.70405,40,0.787806809,100,-0.000133472,-0.03504689,100,-0.039400999,0.766209483,61.64979172,0,97.49996185,-1.247573018,0,-1.247573018,1.424782038,1.258409023,-1.288383007,0,0,19.63237953,0
42985.70406,40,0.786020815,100,-0.000133469,-0.035162941,100,-0.039453961,0.764322996,61.71178055,0,97.49329376,-1.247573018,0,-1.247573018,1.42482996,1.256852984,-1.288383007,0,0,19.63207054,0
42985.70407,40,0.784234881,100,-0.000133467,-0.035278991,100,-0.03950692,0.762436509,61.69388962,0,97.4866333,-1.247573018,0,-1.247573018,1.424878001,1.255295992,-1.288383007,0,0,19.63176918,0
42985.70409,40,0.782448888,100,-0.000133465,-0.035658721,100,-0.039559878,0.760550082,61.67601013,0,97.47995758,-1.247573018,0,-1.247573018,1.42492497,1.253739953,-1.288383007,0,0,19.63146019,0
42985.7041,40,0.780663013,100,-0.000133463,-0.03603844,100,-0.039612841,0.758663595,61.78448868,0,97.47328949,-1.247573018,0,-1.247573018,1.424973011,1.251927972,-1.288382053,0,0,19.63116074,0
